l2_regularization,N,query_type,metric,n_seeds,seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,baseline_l2_regularization,mean_paired_difference_from_baseline,paired_difference_sample_sd,paired_difference_standard_error,paired_difference_ci95_low,paired_difference_ci95_high,paired_training_and_query_clouds_verified,source_csv
0.05,600,off_support,density_linf,3,"[123,124,125]",0.001165686932505792,0.0002377231308010363,0.00013724951356057892,0.0005751499383348994,0.0017562239266766845,"two-sided Student t, df=n-1",1e-06,-1.0145512802562743e-05,1.6071245177723907e-05,9.278737729571373e-06,-5.006869902283759e-05,2.9777673417712106e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_relative_l1,3,"[123,124,125]",0.011418471210726344,0.007167371432590671,0.004138083825988258,-0.006386266458873488,0.029223208880326174,"two-sided Student t, df=n-1",1e-06,-6.429928606894401e-05,7.604339860483576e-05,4.3903676654595944e-05,-0.000253201560270538,0.00012460298813265,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_relative_l2,3,"[123,124,125]",0.01247679104091548,0.005222271574457868,0.003015079899294581,-0.0004960507180363175,0.025449632799867276,"two-sided Student t, df=n-1",1e-06,-6.0417210298502104e-05,5.574251549062699e-05,3.218295632382038e-05,-0.00019888929517487957,7.805487457787535e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_relative_linf,3,"[123,124,125]",0.028664617960951128,0.015853260065774893,0.00915288396650828,-0.010717063222137772,0.06804629914404003,"two-sided Student t, df=n-1",1e-06,0.0007380250826549573,0.0014191856695021784,0.000819367228317142,-0.0027874275588873555,0.00426347772419727,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_mae,3,"[123,124,125]",0.00012075131099352802,7.62393460136927e-05,4.401680694384651e-05,-6.863772355592126e-05,0.0003101403455429773,"two-sided Student t, df=n-1",1e-06,-6.798750803660868e-07,8.065313181802407e-07,4.656510736612257e-07,-2.6834099435404987e-06,1.3236597828083254e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_rmse,3,"[123,124,125]",0.0002505611837797452,0.00010615572106225784,6.128903413131339e-05,-1.3144246225790335e-05,0.0005142666137852808,"two-sided Student t, df=n-1",1e-06,-1.2132713303427232e-06,1.1278679204020788e-06,6.511748474544836e-07,-4.015050565252226e-06,1.5885079045667796e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,gradient_linf,3,"[123,124,125]",0.004787168168495326,0.0026681594420593134,0.0015404625721137863,-0.0018409073224047966,0.011415243659395448,"two-sided Student t, df=n-1",1e-06,0.00011881424641994557,0.00022970432880368522,0.00013261985606882997,-0.00045180293930651517,0.0006894314321464063,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_relative_l1,3,"[123,124,125]",0.0291727983458742,0.013570692386407488,0.007835042902381968,-0.004538670385345955,0.06288426707709435,"two-sided Student t, df=n-1",1e-06,8.524887427185934e-05,0.00020082394712651693,0.00011594575993321773,-0.00041362546620149346,0.0005841232147452121,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_relative_l2,3,"[123,124,125]",0.030682669427436637,0.013946918052569358,0.00805225689201657,-0.003963395669213034,0.0653287345240863,"two-sided Student t, df=n-1",1e-06,-5.050014963229344e-05,5.607520677559169e-05,3.237503572675179e-05,-0.00018979868547601214,8.879838621142527e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_relative_linf,3,"[123,124,125]",0.039947948117015325,0.003668119129278765,0.0021177895667087105,0.030835835056894082,0.04906006117713657,"two-sided Student t, df=n-1",1e-06,-0.0005287622138053135,0.0005903952421468009,0.0003408648519817298,-0.0019953852996419746,0.0009378608720313476,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_mae,3,"[123,124,125]",2.6230300964635147e-06,1.2047685385947235e-06,6.955734400688557e-07,-3.6978086415288297e-07,5.615841057079912e-06,"two-sided Student t, df=n-1",1e-06,7.701797081299425e-09,1.8009441743543608e-08,1.0397756038589785e-08,-3.703613632085346e-08,5.2439730483452305e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_rmse,3,"[123,124,125]",5.173237934224727e-06,2.427601974106149e-06,1.401576653235452e-06,-8.572596786971741e-07,1.1203735547146628e-05,"two-sided Student t, df=n-1",1e-06,-8.491479521830293e-09,9.612363575319333e-09,5.549700697759171e-09,-3.236991437804037e-08,1.5386955334379788e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,off_support,Q_linf,3,"[123,124,125]",4.277548801278088e-05,7.083045959087415e-06,4.08939849116161e-06,2.518022643196909e-05,6.037074959359266e-05,"two-sided Student t, df=n-1",1e-06,-6.036419782089541e-07,6.78105352192285e-07,3.9150430762714175e-07,-2.2881490561086737e-06,1.0808650996907653e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_relative_l1,3,"[123,124,125]",0.005195987158656608,0.005885952604727513,0.0033982563207768084,-0.009425529676140895,0.01981750399345411,"two-sided Student t, df=n-1",1e-06,-3.326534360892098e-05,6.954608510761144e-05,4.015245095796409e-05,-0.00020602739632719566,0.0001394967091093537,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_relative_l2,3,"[123,124,125]",0.006143041315939862,0.006598170025686797,0.003809455240489192,-0.010247721673206232,0.022533804305085958,"two-sided Student t, df=n-1",1e-06,-5.001515711566844e-05,9.742748227513748e-05,5.624978311801812e-05,-0.00029203843999322507,0.00019200812576188818,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_relative_linf,3,"[123,124,125]",0.007434831603425449,0.006677209052425626,0.0038550884438533417,-0.009152275212740184,0.02402193841959108,"two-sided Student t, df=n-1",1e-06,-4.254182962217546e-05,0.00013724980932579322,7.924121436047152e-05,-0.0003834892568946954,0.00029840559765034443,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_mae,3,"[123,124,125]",4.828249896218863e-05,5.335269710696588e-05,3.080319403669932e-05,-8.425294794317563e-05,0.00018081794586755287,"two-sided Student t, df=n-1",1e-06,-3.0043064000626687e-07,6.37484378673329e-07,3.680517776312278e-07,-1.8840296257007867e-06,1.283168345688253e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_rmse,3,"[123,124,125]",8.84245097504686e-05,9.286715437595773e-05,5.3616876577833726e-05,-0.00014227029061492883,0.000319119310115866,"two-sided Student t, df=n-1",1e-06,-7.038432217747866e-07,1.3815535201872635e-06,7.976402967799917e-07,-4.135812422030859e-06,2.7281259784812856e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,density_linf,3,"[123,124,125]",0.0005733905356653997,0.000498416853872966,0.0002877611047522033,-0.0006647455671970453,0.0018115266385278447,"two-sided Student t, df=n-1",1e-06,-2.9605779921342465e-06,1.0366714584386943e-05,5.9852254559078215e-06,-2.871292463784287e-05,2.279176865357438e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_relative_l1,3,"[123,124,125]",0.010384861227375392,0.007606955457792185,0.004391877781269811,-0.008511863696696993,0.029281586151447776,"two-sided Student t, df=n-1",1e-06,-6.305836754476758e-05,9.681927753754882e-05,5.58986359490489e-05,-0.0003035707860972337,0.00017745405100769857,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_relative_l2,3,"[123,124,125]",0.011587401511839108,0.00598909614994173,0.0034578062743714096,-0.0032903380933454844,0.0264651411170237,"two-sided Student t, df=n-1",1e-06,-7.128404170544712e-05,9.966375166107198e-05,5.754089384996792e-05,-0.0003188625256981675,0.00017629444228727328,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_relative_linf,3,"[123,124,125]",0.019738159450627735,0.006254223033494959,0.0036108773519602727,0.004201808155617891,0.035274510745637574,"two-sided Student t, df=n-1",1e-06,-0.00012435665572873024,0.0003070988776761656,0.00017730361969416617,-0.000887232558990841,0.0006385192475333804,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_mae,3,"[123,124,125]",0.00010762038469414838,7.821219557577678e-05,4.5155832169586384e-05,-8.666947985202333e-05,0.0003019102492403201,"two-sided Student t, df=n-1",1e-06,-6.5550165203589e-07,1.0005273544159414e-06,5.776547374036278e-07,-3.1409493847475174e-06,1.8299460806757374e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_rmse,3,"[123,124,125]",0.0002261957706711003,0.00011340898233441488,6.547670647929594e-05,-5.552775919355542e-05,0.000507919300535756,"two-sided Student t, df=n-1",1e-06,-1.3920946151081638e-06,1.919072491017641e-06,1.1079770192834407e-06,-6.1593349615686544e-06,3.375145731352327e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,gradient_linf,3,"[123,124,125]",0.0033987447364884175,0.0013380737715430041,0.0007725372521959312,7.478521953563702e-05,0.006722704253441198,"two-sided Student t, df=n-1",1e-06,-1.932972942775742e-05,4.866075746110656e-05,2.8094301419140965e-05,-0.00014020975211773048,0.00010155029326221565,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_relative_l1,3,"[123,124,125]",0.027017737445628465,0.013288092328910699,0.007671883683113194,-0.0059917138254298105,0.06002718871668674,"two-sided Student t, df=n-1",1e-06,0.00014123066884417826,0.00019829084624569028,0.00011448327345778798,-0.00035135110020352307,0.0006338124378918796,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_relative_l2,3,"[123,124,125]",0.030651376591408968,0.01321783677053605,0.007631321617573523,-0.0021835501976329268,0.06348630338045086,"two-sided Student t, df=n-1",1e-06,8.94085151375348e-05,0.0001524645937876803,8.802547426520416e-05,-0.00028933453199244335,0.00046815156226751297,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_relative_linf,3,"[123,124,125]",0.04582949308593052,0.028487619898839262,0.016447335017166588,-0.024937677821908248,0.11659666399376928,"two-sided Student t, df=n-1",1e-06,0.00027616980740801056,0.0009671029419111565,0.0005583571438464852,-0.0021262470817084104,0.002678586696524431,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_mae,3,"[123,124,125]",2.57672915330611e-06,1.2529284138807503e-06,7.233785570293821e-07,-5.357175697000167e-07,5.6891758763122365e-06,"two-sided Student t, df=n-1",1e-06,1.3500211834184213e-08,1.887569241144933e-08,1.0897886094890847e-08,-3.338960751991552e-08,6.039003118828394e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_rmse,3,"[123,124,125]",5.248873887276806e-06,2.215931938902642e-06,1.2793689014313299e-06,-2.558062087550602e-07,1.0753553983308673e-05,"two-sided Student t, df=n-1",1e-06,1.5631065202547852e-08,2.641663608299343e-08,1.525165195360064e-08,-4.999149670798743e-08,8.125362711308314e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,600,on_support,Q_linf,3,"[123,124,125]",4.354201161148672e-05,2.0138228111570285e-05,1.1626811421217193e-05,-6.484120287675715e-06,9.356814351064915e-05,"two-sided Student t, df=n-1",1e-06,3.531000788982318e-07,1.0033861489928329e-06,5.79305263222154e-07,-2.139449293231911e-06,2.845649451028375e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_relative_l1,3,"[123,124,125]",0.007675211316057007,0.0021155573708912393,0.0012214176175701541,0.0024198754697198257,0.012930547162394189,"two-sided Student t, df=n-1",1e-06,1.3989135392465888e-05,6.997432687584409e-05,4.039969645813145e-05,-0.00015983672885200897,0.00018781499963694073,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_relative_l2,3,"[123,124,125]",0.008342878321224836,0.002218843221184563,0.001281049731040484,0.00283096619908699,0.013854790443362682,"two-sided Student t, df=n-1",1e-06,-4.370643635560745e-05,0.0001639399587171427,9.465077929627848e-05,-0.0004509558702626071,0.00036354299755139225,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_relative_linf,3,"[123,124,125]",0.012165366999412902,0.0010312064200729803,0.0005953673042192056,0.009603708242742304,0.014727025756083499,"two-sided Student t, df=n-1",1e-06,-8.346274806567769e-05,0.0002599367326925747,0.0001500745425923298,-0.0007291813884084655,0.0005622558922771101,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_mae,3,"[123,124,125]",7.450464725105629e-05,2.1719613911576973e-05,1.2539824938543707e-05,2.0550135249319453e-05,0.00012845915925279312,"two-sided Student t, df=n-1",1e-06,1.433821160313166e-07,6.707581225417665e-07,3.872623826106169e-07,-1.5228734316168858e-06,1.809637663679519e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_rmse,3,"[123,124,125]",0.00012860825828732602,3.914244407174171e-05,2.259890062155995e-05,3.137303683983926e-05,0.0002258434797348128,"two-sided Student t, df=n-1",1e-06,-5.904537531567405e-07,2.4277988348082537e-06,1.401690310814805e-06,-6.6214403951726955e-06,5.440532888859214e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,density_linf,3,"[123,124,125]",0.0009897476279551645,0.0001465457678096517,8.46082384935028e-05,0.0006257077596463124,0.0013537874962640164,"two-sided Student t, df=n-1",1e-06,-6.498648998759573e-06,2.0845643452780778e-05,1.2035237858893942e-05,-5.828209802487194e-05,4.52848000273528e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_relative_l1,3,"[123,124,125]",0.011907389313906053,0.002855272053140282,0.0016484920884901574,0.004814500329481383,0.019000278298330724,"two-sided Student t, df=n-1",1e-06,1.940016025940283e-05,0.00013533807816013284,7.813747585735931e-05,-0.0003167982635298306,0.00035559858404863627,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_relative_l2,3,"[123,124,125]",0.010978334883162947,0.0026285707226272642,0.0015176060142928203,0.004448603223162661,0.017508066543163232,"two-sided Student t, df=n-1",1e-06,-8.510564036950073e-05,0.00028792545180415563,0.00016623383710567387,-0.0008003521133600922,0.0006301408326210907,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_relative_linf,3,"[123,124,125]",0.012727264837583277,0.0018185961081846587,0.0010499669526076185,0.008209621662855368,0.017244908012311187,"two-sided Student t, df=n-1",1e-06,-0.0033531297914498443,0.005505350686554258,0.003178515700865392,-0.01702917904816037,0.01032291946526068,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_mae,3,"[123,124,125]",0.00012548358447821736,2.7241430009090163e-05,1.5727846948858557e-05,5.7812120871467954e-05,0.00019315504808496676,"two-sided Student t, df=n-1",1e-06,1.9939770821766618e-07,1.4524474171644856e-06,8.385709072836924e-07,-3.4086816950502835e-06,3.807477111485616e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_rmse,3,"[123,124,125]",0.00022075530185238903,4.7880364831943866e-05,2.7643741524620284e-05,0.00010181388192246698,0.00033969672178231107,"two-sided Student t, df=n-1",1e-06,-1.7580009075508507e-06,5.877614859121942e-06,3.393442521106998e-06,-1.6358805634058832e-05,1.2842803818957132e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,gradient_linf,3,"[123,124,125]",0.0022035403698309787,0.00023896746421152355,0.00013796792979008538,0.0016099122801091423,0.002797168459552815,"two-sided Student t, df=n-1",1e-06,-0.0005640278968848399,0.000922216179182752,0.0005324417593021901,-0.002854939885950624,0.0017268840921809444,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_relative_l1,3,"[123,124,125]",0.023175506882308673,0.0029109166006057305,0.0016806184829482689,0.015944389179073516,0.03040662458554383,"two-sided Student t, df=n-1",1e-06,3.140790357030835e-06,0.0005468935916430127,0.0003157491623531747,-0.0013554182049411263,0.0013616997856551881,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_relative_l2,3,"[123,124,125]",0.023837515336782276,0.0018232002349858893,0.0010526251464556922,0.01930843487703789,0.028366595796526662,"two-sided Student t, df=n-1",1e-06,0.0002352457677515576,0.0005286970848967014,0.000305243404284881,-0.0010781105989165285,0.0015486021344196439,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_relative_linf,3,"[123,124,125]",0.027184812467771585,0.0012900578545804674,0.000744815249612224,0.023980131100908235,0.030389493834634934,"two-sided Student t, df=n-1",1e-06,0.00048568048794750754,0.0006348064843560799,0.0003665056946263027,-0.0010912662394855343,0.0020626272153805494,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_mae,3,"[123,124,125]",2.0502122022720736e-06,2.589662234245559e-07,1.495142188051881e-07,1.4069044406015446e-06,2.6935199639426026e-06,"two-sided Student t, df=n-1",1e-06,3.983423962259346e-11,4.854596658398692e-08,2.8028026875335425e-08,-1.205550321035362e-07,1.206347005827814e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_rmse,3,"[123,124,125]",3.7669832499499087e-06,3.0776250679687106e-07,1.7768676614564755e-07,3.0024588005624584e-06,4.5315076993373595e-06,"two-sided Student t, df=n-1",1e-06,3.6784300435568505e-08,8.299530378082244e-08,4.7917360979332605e-08,-1.6938746358199233e-07,2.4295606445312934e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,off_support,Q_linf,3,"[123,124,125]",2.6376883295280254e-05,2.253886020537684e-06,1.3012817006801664e-06,2.07779200337451e-05,3.197584655681541e-05,"two-sided Student t, df=n-1",1e-06,4.857328144502367e-07,6.396122027651744e-07,3.6928027744344296e-07,-1.1031519793147416e-06,2.0746176082152153e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,on_support,density_relative_l1,3,"[123,124,125]",0.006809365618819552,0.002187601886553969,0.0012630125380816673,0.0013750612742020139,0.012243669963437091,"two-sided Student t, df=n-1",1e-06,1.6660068512156824e-05,1.300077914429787e-05,7.506003338635248e-06,-1.5635657241930485e-05,4.895579426624413e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,on_support,density_relative_l2,3,"[123,124,125]",0.007644728546334335,0.00216313739888671,0.001248887959541389,0.0022711973581289327,0.013018259734539739,"two-sided Student t, df=n-1",1e-06,8.456658164703439e-06,6.22504499885025e-05,3.594031405803725e-05,-0.00014618203222324717,0.00016309534855265403,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1200,on_support,density_relative_linf,3,"[123,124,125]",0.008931347611728126,0.00030621840452170257,0.0001767952782814227,0.008170658925033174,0.009692036298423077,"two-sided Student t, df=n-1",1e-06,-0.00016574583032954714,0.00025635432155060817,0.00014800623655516752,-0.0008025652680556916,0.00047107360739659734,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
