l2_regularization,baseline_l2,N,seed,query_type,metric,value,baseline_value,paired_difference,paired_percent_change,paired_training_cloud,paired_query_cloud,source_csv
0.01,1e-06,1200,124,off_support,Q_mae,2.122699817452588e-06,2.1736104350798944e-06,-5.091061762730634e-08,-2.3422144467867834,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,124,off_support,Q_rmse,3.714950833971107e-06,3.7948846401375603e-06,-7.99338061664533e-08,-2.106356681333949,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,124,off_support,Q_linf,2.5454153811298717e-05,2.571458474500489e-05,-2.6043093370617344e-07,-1.0127751868781885,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_relative_l1,0.004468481652253114,0.004540017248001642,-7.153559574852794e-05,-1.5756679290153672,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_relative_l2,0.005385440142028569,0.005377024806127608,8.415335900961024e-06,0.15650543198854105,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_relative_linf,0.00898574754242533,0.008819020351222735,0.00016672719120259388,1.8905409508378963,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_mae,4.216659818264247e-05,4.2841640167018346e-05,-6.750419843758786e-07,-1.5756679290153788,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_rmse,7.817207570267394e-05,7.804992333299493e-05,1.221523696790178e-07,0.15650543198852696,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,density_linf,0.0006708908437732261,0.0006584427146156093,1.2448129157616866e-05,1.890540950837907,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_relative_l1,0.007924312663567388,0.007957935597352457,-3.362293378506888e-05,-0.4225082419145861,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_relative_l2,0.007458699347986119,0.007457843030345916,8.563176402028028e-07,0.011482108656865688,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_relative_linf,0.011388115631740012,0.011725427589104357,-0.00033731195736434565,-2.876756133633768,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_mae,8.630780636176539e-05,8.667401120269474e-05,-3.6620484092935075e-07,-0.4225082419145789,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_rmse,0.00015577480108829538,0.00015575691690985526,1.7884178440122833e-08,0.011482108656833103,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,gradient_linf,0.0019013681238003368,0.0019576859751682784,-5.6317851367941596e-05,-2.8767561336337732,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_relative_l1,0.01767731155676635,0.01782804547334713,-0.00015073391658078014,-0.8454876156005259,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_relative_l2,0.01750464735882106,0.0178369172484192,-0.00033226988959813783,-1.8628212766283105,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_relative_linf,0.028068584195625527,0.030887812598185543,-0.0028192284025600166,-9.127316457254173,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_mae,1.5869074420811605e-06,1.6004389552429864e-06,-1.3531513161825881e-08,-0.8454876156005252,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_rmse,2.752048287803473e-06,2.8042871454058455e-06,-5.223885760237249e-08,-1.8628212766283003,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,on_support,Q_linf,2.7389450838931188e-05,3.014046660792998e-05,-2.7510157689987925e-06,-9.127316457254176,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_relative_l1,0.005522432713093677,0.0055528177430759365,-3.038502998225969e-05,-0.5472002033588835,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_relative_l2,0.006212367673615907,0.006258443787984832,-4.607611436892485e-05,-0.7362231879014924,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_relative_linf,0.010380266467236858,0.010929952519442034,-0.0005496860522051766,-5.029171455478909,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_mae,5.362539687429393e-05,5.392044968462019e-05,-2.950528103262581e-07,-0.5472002033588687,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_rmse,9.544506753630995e-05,9.615296798245227e-05,-7.079004461423233e-07,-0.7362231879015048,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,density_linf,0.0007900301043430671,0.0008318660755630991,-4.1835971220031964e-05,-5.029171455478906,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_relative_l1,0.008968953535494236,0.008952983100609135,1.597043488510072e-05,0.17838115749390993,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_relative_l2,0.008309176650705836,0.008314107059389952,-4.930408684116275e-06,-0.05930172234849768,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_relative_linf,0.010942934593586844,0.011640255171174568,-0.0006973205775877237,-5.9905952862145035,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_mae,9.594567966143632e-05,9.577483540145931e-05,1.7084425997701254e-07,0.17838115749391245,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_rmse,0.00017009135939078312,0.00017019228634789174,-1.009269571086214e-07,-0.059301722348517966,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,gradient_linf,0.001971090291767622,0.002096694791088899,-0.00012560449932127668,-5.990595286214507,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_relative_l1,0.019496496785926867,0.019513555747418025,-1.7058961491157876e-05,-0.08742108159049929,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_relative_l2,0.021020744748173358,0.021245379881689445,-0.00022463513351608788,-1.0573363939220124,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_relative_linf,0.026698035183210723,0.0274661916897224,-0.0007681565065116788,-2.7967346736282916,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_mae,1.7172497405515646e-06,1.7187522923954383e-06,-1.5025518438736693e-09,-0.08742108159050373,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_rmse,3.294729346213988e-06,3.3299379925037663e-06,-3.5208646289778356e-08,-1.057336393922012,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,1200,125,off_support,Q_linf,2.6830465278601196e-05,2.760243206698321e-05,-7.719667883820133e-07,-2.79673467362829,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_relative_l1,0.0072314692991629174,0.007283463135629235,-5.1993836466317396e-05,-0.7138614625777951,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_relative_l2,0.007507373456128844,0.007560594741266241,-5.322128513739633e-05,-0.7039298753431517,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_relative_linf,0.009441734076973077,0.008790453644387186,0.0006512804325858913,7.408951334402883,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_mae,6.854242470816669e-05,6.903524068702922e-05,-4.928159788625302e-07,-0.7138614625777985,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_rmse,0.00011076898021270451,0.00011155424386246556,-7.852636497610537e-07,-0.7039298753431557,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,density_linf,0.0008337410800235293,0.000776230537274116,5.751054274941332e-05,7.408951334402888,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_relative_l1,0.012644056148802804,0.012863520540049498,-0.00021946439124669384,-1.7060989685009618,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_relative_l2,0.01119740394737859,0.011384569489152205,-0.0001871655417736151,-1.6440282783811537,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_relative_linf,0.011255436420976804,0.011228369683351686,2.7066737625118173e-05,0.24105670180462663,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_mae,0.0001309476248274524,0.00013322049837607853,-2.272873548626116e-06,-1.7060989685009613,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_rmse,0.0002207346096576768,0.0002244242070856984,-3.6895974280216025e-06,-1.6440282783811715,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,gradient_linf,0.002088465385970218,0.002083443106733151,5.022279237066989e-06,0.24105670180463662,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_relative_l1,0.025725757675532517,0.026417375843164847,-0.0006916181676323296,-2.6180426539651056,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_relative_l2,0.024180785566209367,0.024565508415851662,-0.00038472284964229456,-1.56610986074296,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_relative_linf,0.031540292616362375,0.030534223668448886,0.0010060689479134896,3.294889560113703,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_mae,2.3839250458677097e-06,2.448015126043034e-06,-6.409008017532434e-08,-2.6180426539651083,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_rmse,4.175205605685952e-06,4.24163425805805e-06,-6.642865237209827e-08,-1.5661098607429518,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,on_support,Q_linf,3.3701551567066564e-05,3.2626543007680496e-05,1.0750085593860684e-06,3.294889560113692,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_relative_l1,0.00792408857803495,0.008002274480334009,-7.81859022990581e-05,-0.9770459947506659,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_relative_l2,0.008146642411172272,0.008224017278493133,-7.737486732086081e-05,-0.9408402815884893,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_relative_linf,0.007413902473680579,0.007244964624520001,0.00016893784916057787,2.3317967432003917,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_mae,6.979831459382957e-05,7.048700505352473e-05,-6.8869045969516e-07,-0.9770459947506619,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_rmse,0.00010769356033514364,0.00010871640809519942,-1.0228477600557773e-06,-0.9408402815885003,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,density_linf,0.0006080357824234228,0.000594180696298411,1.3855086125011754e-05,2.3317967432003908,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_relative_l1,0.0132621618384783,0.013558932613268805,-0.00029677077479050434,-2.188747324402835,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_relative_l2,0.011771855661725823,0.012021234588612385,-0.00024937892688656205,-2.074486817874735,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_relative_linf,0.014063409132058297,0.016656628791852084,-0.0025932196597937864,-15.568694555181,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_mae,0.00013321069130639522,0.00013619158088916882,-2.980889582773603e-06,-2.1887473244028333,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_rmse,0.0002210174134546131,0.00022569952025021026,-4.682106795597153e-06,-2.074486817874745,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,gradient_linf,0.002164787268461105,0.0025639628062791536,-0.00039917553781804865,-15.568694555181004,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,Q_relative_l1,0.024650446764386606,0.025852826644990536,-0.00120237988060393,-4.65086428310118,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,2400,123,off_support,Q_relative_l2,0.02355854130736273,0.024322909684905407,-0.0007643683775426756,-3.1425860945289625,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
