method,P0,seed,observable,dt1,dt2,dt3,value1,value2,value3,D12,D23,D12_over_D23,paired_difference_D12_minus_D23,paired_contraction,raw_observable_seed_spread,pooled_raw_observable_seed_spread,raw_seed_spread_role,roundoff_threshold,physically_admissible_case,physical_admissibility_reason,p_observed,verdict,reason,alignment,run1_manifest,run2_manifest,run3_manifest
PBME,100.0,47,P1,0.5,0.25,0.125,0.8578303239237627,0.8578208152131234,0.8578184379941532,6.6817293918015374e-06,1.6704591491305747e-06,3.9999358232011737,5.011270242670963e-06,True,0.01285911409356965,0.015999036294140203,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.578704966980413e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999768529269597,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,trace,0.5,0.25,0.125,1.0000000000001186,1.000000000000228,1.000000000000448,5.732040171451002e-14,1.1553726991311173e-13,0.4961204445770362,-5.821686819860171e-14,False,2.2011880598948114e-15,2.3199366892512505e-15,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.000000000000226e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,energy,0.5,0.25,0.125,2.5006535309827393,2.5006535309854656,2.5006535309861477,6.302828143238075e-08,1.5756392638855262e-08,4.000172049340343,4.727188879352549e-08,True,0.0008090533475279349,0.0005838335142554108,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.5006535305951046e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.0000620523480266,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,R_mean,0.5,0.25,0.125,14.866697028653352,14.866698122792958,14.866698396332755,3.9133042227480115e-07,9.783438137630572e-08,3.9999273953560923,2.9349604089849545e-07,True,0.0440700227310715,0.038417365738537795,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.635628124980875e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999738131724107,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,P_mean,0.5,0.25,0.125,99.14945409568152,99.14946363305681,99.14946601744222,6.8212777072193705e-06,1.7053404921753582e-06,3.999950589643271,5.115937215044012e-06,True,0.023557544499416383,0.021252059996001,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0067137812913721e-10,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.999982178870776,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,R_var,0.5,0.25,0.125,0.9232938224486702,0.9232941515448942,0.9232942338205135,1.465422623750772e-07,3.663627893001477e-08,3.9999221169544175,1.0990598344506242e-07,True,0.08070426077444216,0.05953580694402378,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.9180522778477284e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.999971909355618,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,47,P_var,0.5,0.25,0.125,0.4338926591044583,0.4339031580766459,0.43390578282378556,7.434942617473539e-06,1.8587194610181713e-06,4.000034848400855,5.576223156455368e-06,True,0.014947424392339197,0.015099268896665028,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.3807007376765366e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.000012568849024,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
PBME,100.0,73,P0,0.5,0.25,0.125,0.1449208051993173,0.14493053736672434,0.14493297045218143,6.868725640828599e-06,1.7172093117902411e-06,3.9999350071470032,5.151516329038358e-06,True,0.012802040950878139,0.015999036294140186,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.6973356229806066e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.999976558592881,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,P1,0.5,0.25,0.125,0.8550791948008014,0.8550694626335014,0.8550670295482652,6.868725598464911e-06,1.7172092241656257e-06,3.999935186582959,5.1515163742992856e-06,True,0.012802040950878892,0.015999036294140203,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.5758865430618155e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999766233117722,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,trace,0.5,0.25,0.125,1.0000000000001186,1.0000000000002256,1.0000000000004465,5.608774895343896e-14,1.1484551782063898e-13,0.4883756024421824,-5.875776886720001e-14,False,2.9783720037471472e-15,2.3199366892512505e-15,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0000000000002233e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,energy,0.5,0.25,0.125,2.4998271412339106,2.49982714123505,2.4998271412353357,6.027495133873655e-08,1.5068085154320162e-08,4.0001732616606,4.520686618441638e-08,True,0.00048705093408553217,0.0005838335142554108,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.499827140911842e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.0000624895812598,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,R_mean,0.5,0.25,0.125,14.921020306234064,14.921021438914718,14.921021722090053,4.0728305308859e-07,1.0182264622915273e-07,3.9999260299324377,3.0546040685943724e-07,True,0.041214571378951965,0.038417365738537795,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.633860012573907e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999733206909038,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,P_mean,0.5,0.25,0.125,99.1355550507571,99.13556481553273,99.1355672567703,6.933293627014572e-06,1.7333459554874045e-06,3.999947964839471,5.199947671527168e-06,True,0.01616718086405859,0.021252059996001,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0065387925882622e-10,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999812321609145,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,R_var,0.5,0.25,0.125,0.9849752399044007,0.9849756983475686,0.9849758129591635,2.0174988212774904e-07,5.043794023527297e-08,3.9999627499986308,1.5131194189247608e-07,True,0.042114610782868885,0.05953580694402378,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.978121673495099e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999865648393804,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
PBME,100.0,73,P_var,0.5,0.25,0.125,0.4344404935163766,0.4344508564317948,0.4344534471783845,7.3806216013096465e-06,1.8451387288661183e-06,4.00003614137199,5.535482872443528e-06,True,0.014391006912186127,0.015099268896665028,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.3816765542269029e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.000013035185647,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,11,P0,0.5,0.25,0.125,0.4735969880157923,0.47351772028565303,0.47336966944390274,14.161920830370105,14.002791129301594,1.0113641415914234,0.15912970106851176,True,13.985954631907617,12.197663420697314,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.4971591681979743e-11,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,P1,0.5,0.25,0.125,0.526403011984356,0.5264822797147946,0.5266303305569419,14.161920830369132,14.002791129300457,1.011364141591436,0.1591297010686752,True,13.98595463194735,12.197663420719802,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.4991242752377685e-11,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,trace,0.5,0.25,0.125,1.0000000000001483,1.0000000000004476,1.0000000000008447,1.8857056556555227e-12,3.4113510050040604e-12,0.5527738578907327,-1.5256453493485377e-12,False,4.694353572825659e-11,3.321566706014969e-11,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0000000000005254e-12,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,energy,0.5,0.25,0.125,2.4133690643329997,2.4133471658474694,2.413355293893063,1.3794214061609218,1.3688363422198493,1.007732892249125,0.010585063941072503,True,18.157730874086457,12.88157521034874,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.87526296122806e-12,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,R_mean,0.5,0.25,0.125,13.377801179571424,13.377919199469797,13.378116822740239,35.024300852724984,34.283684595229076,1.0216025863684142,0.7406162574959083,True,341.35948590818776,241.51932038672524,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.8373667462883624e-11,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
MIDPOINT,100.0,11,P_mean,0.5,0.25,0.125,97.71718746841145,97.71666334654556,97.71667478325367,41.51944830851785,41.219538790004,1.0072759067014738,0.29990951851385006,True,345.20106263753144,244.81269720071688,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0817266252426618e-10,False,dt=0.5: R_var=-7.7445627e+30 is negative; dt=0.5: P_var=-4.1320859e+32 is negative; dt=0.25: R_var=-4.0399191e+25 is negative; dt=0.25: P_var=-2.1554244e+27 is negative; dt=0.125: R_var=-2.0690693e+25 is negative; dt=0.125: P_var=-1.1038814e+27 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
