source_file,issue,severity,first_affected_step,first_affected_time,affected_quantity,propagation_continued,post_issue_usable,exclusion_rule,message,line,count_lines,method,count,observed_max,audit_visibility_threshold,observed_min
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,11901,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,11901,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,11901,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4727,1181.75,gp_opt_train_mae,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7274,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4727,1181.75,gp_opt_train_r2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7274,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4727,1181.75,gp_opt_val_mae,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7274,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4727,1181.75,gp_opt_val_r2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7274,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,3451,862.75,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7743,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4303,1075.75,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,6319,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4623,1155.75,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,162,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4328,1082.0,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,998,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4522,1130.5,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,172,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4423,1105.75,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,954,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,3451,862.75,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,7743,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4303,1075.75,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,6319,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4623,1155.75,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,162,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4328,1082.0,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,998,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4522,1130.5,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,172,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,nonfinite numerical values,WARN,4423,1105.75,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,954,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,negative variance,EXCLUDE QUANTITY,4535,1133.75,nm_R_var,True,False,variance below -1e-12 is invalid,,,,pbme,26,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,negative variance,EXCLUDE QUANTITY,4522,1130.5,nm_P_var,True,False,variance below -1e-12 is invalid,,,,pbme,271,,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,GP noise abnormal/at upper bound,SCIENTIFIC WARNING,4832,1208.0,sigma_n,True,finite but surrogate fidelity not validated,not automatically excluded; interpret with saved fit diagnostics and conservation,,,,pbme,7127,2.718281828459045,,
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,282,70.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,1.0006522095562673,,0.3009500551686872
reviewer_closure_20260726_174927/step9_repl_P020/seed73/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,282,70.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,0.6990499448318824,,-0.0006522095556977007
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_applied,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_n_capped,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_rho_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1201,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_u_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1201,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,326,163.0,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,869,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,469,234.5,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,700,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,622,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,642,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,539,269.5,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,621,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,635,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,326,163.0,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,869,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,469,234.5,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,700,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,622,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,642,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,539,269.5,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,621,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,WARN,525,262.5,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,635,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_probability_drift,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_scheme_id,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,omega_A_residual_norm,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_abs_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,negative variance,EXCLUDE QUANTITY,525,262.5,nm_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,383,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,negative variance,EXCLUDE QUANTITY,525,262.5,nm_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,517,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,negative variance,EXCLUDE QUANTITY,597,298.5,cloud_weighted_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,571,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,negative variance,EXCLUDE QUANTITY,85,42.5,cloud_weighted_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,858,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,coefficient explosion,SCIENTIFIC WARNING,934,467.0,alpha_linf,True,not without corroborating stability,"flag >1e6; threshold is audit diagnostic, not predeclared acceptance criterion",,,,midpoint,,21742989091790.406,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,effective sample size collapse,SCIENTIFIC WARNING,890,445.0,sw_abs_ess_frac,True,not without qualification,flag below manifest resampling threshold 0.05; resampling was disabled,,,,midpoint,,,,0.045994617421613204
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,483,241.5,raw_norm_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,202236007.0516087,0.01,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,483,241.5,raw_trace_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,202236007.0516022,0.01,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,482,241.0,raw_energy_relative_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,189474874.39149046,0.01,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,69,34.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,278.0454295283019,,-24.687054774611866
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,69,34.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,25.68705477461102,,-277.04542952833725
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/midpoint.npz,excess-correction magnitude explosion,SCIENTIFIC WARNING,722,361.0,cs_q_rms,True,not without stability qualification,audit diagnostic threshold |Q| RMS>1; not a predeclared acceptance threshold,,,,midpoint,,207968.18523291752,1.0,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,1,0.5,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1200,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,328,164.0,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,853,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,454,227.0,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,697,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,525,262.5,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,598,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,493,246.5,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,614,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,525,262.5,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,581,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,519,259.5,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,620,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,328,164.0,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,853,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,454,227.0,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,697,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,525,262.5,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,598,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,493,246.5,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,614,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,525,262.5,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,581,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,nonfinite numerical values,WARN,519,259.5,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,620,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,negative variance,EXCLUDE QUANTITY,525,262.5,nm_R_var,True,False,variance below -1e-12 is invalid,,,,pbme,208,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,negative variance,EXCLUDE QUANTITY,525,262.5,nm_P_var,True,False,variance below -1e-12 is invalid,,,,pbme,511,,,
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,69,34.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,1.0008969176847073,,0.13470338359940803
reviewer_estimate_20260726_171643/calib_P0100_N500_dt0.5/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,69,34.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,0.8652966164006499,,-0.0008969176846488794
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_estimate_20260726_173444/calib_30steps/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_applied,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
