P0,method,seed,eta,threshold,included_count,excluded_count,included_fraction,excluded_fraction,excluded_absolute_physical_mass_fraction,excluded_signed_mass,minimum_retained_abs_y0,ratio_abs_max,ratio_abs_q0.001,ratio_abs_q0.01,ratio_abs_q0.05,ratio_abs_q0.1,ratio_abs_q0.25,ratio_abs_q0.5,ratio_abs_q0.75,ratio_abs_q0.9,ratio_abs_q0.95,ratio_abs_q0.99,ratio_abs_q0.999,signed_ESS,absolute_ESS,live_weight_P0,live_weight_P1,cloud_weighted_P0,cloud_weighted_P1,raw_normalization,raw_energy,live_weight_denominator,near_zero_signed_denominator,point_inclusion_mask_sha256,initial_label_sha256,correction_multiplier_sha256,proposal_density_sha256,geometric_measure_sha256,saved_live_weight_sha256,cloud_coefficient_sha256,source_file,initial_snapshot,final_snapshot,live_weight_P0_change_from_eta0,live_weight_P1_change_from_eta0,cloud_weighted_P0_change_from_eta0,cloud_weighted_P1_change_from_eta0,raw_normalization_change_from_eta0,raw_energy_change_from_eta0
100.0,PBME,47,1e-14,2.949570387792259e-17,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,1e-12,2.949570387792259e-15,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,1e-10,2.949570387792259e-13,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,1e-08,2.9495703877922595e-11,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,1e-06,2.949570387792259e-09,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,1e-05,2.9495703877922594e-08,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,0.0001,2.9495703877922594e-07,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.1421791847871047,0.8578208152131234,0.14217918478710476,0.8578208152131237,1.0000000000000004,2.500653530985467,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,47,0.001,2.949570387792259e-06,999,1,0.999,0.001,0.0009999999999999996,0.001,4.8891231929473434e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,999.0000000000006,999.0000000000006,0.14230972295277192,0.8576902770474562,0.1421674132298192,0.8568325867704091,0.9990000000000004,2.4980623566253315,0.9990000000000004,False,62b0e46efbe47e72ab48c0f54011675afc78edba453642bf5968bdf324060eb9,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,0.00013053816566721554,-0.00013053816566721554,-1.1771557285544798e-05,-0.0009882284427146226,-0.0010000000000000009,-0.002591174360135451
100.0,PBME,47,0.01,2.9495703877922593e-05,989,11,0.989,0.011,0.010999999999999998,0.011000000000000003,2.9781938589278257e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,989.0000000000006,989.0000000000006,0.14214753924598375,0.8578524607542445,0.140583916314278,0.8484160836859481,0.9890000000000004,2.4728682304652763,0.9890000000000004,False,44f615c9ec425ebf53f2452a2627b4ff382723815ce20593f7073f6dc5945e05,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,fa0bf815a281a2472c7d100f276cec939ce6087e6391a99885dd1e27c8407da9,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\pbme.npz,snap_000000,snap_002400,-3.1645541120950416e-05,3.164554112111695e-05,-0.0015952684728267608,-0.00940473152717558,-0.01100000000000001,-0.02778530052019068
100.0,MIDPOINT,47,0.0,0.0,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-14,2.949570387792259e-17,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-12,2.949570387792259e-15,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-10,2.949570387792259e-13,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-08,2.9495703877922595e-11,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-06,2.949570387792259e-09,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,1e-05,2.9495703877922594e-08,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,0.0001,2.9495703877922594e-07,1000,0,1.0,0.0,0.0,0.0,1.1088159855829534e-06,3.379604877660634e+23,1.8421674069997544e+16,2.211790562569295e+17,7.527251894422532e+17,1.8080986045958902e+18,9.013052864683401e+18,5.7162968276652196e+19,2.773833329321511e+20,1.4719004067811618e+21,3.725963661975288e+21,2.6485315848291735e+22,8.49232279338416e+22,0.20359193088008856,12.230829520881116,-1.4799278282353694,2.4799278282356756,2.461189226655209e+20,-4.12423601832925e+20,-1.663046791673532e+20,-4.3584522049567483e+20,-1.663046791673532e+20,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,47,0.001,2.949570387792259e-06,999,1,0.999,0.001,0.0009999999999999996,0.001,4.8891231929473434e-06,3.379604877660634e+23,1.8418614781040616e+16,2.2108979807831462e+17,7.524613131131613e+17,1.8048920418261358e+18,8.994520015149727e+18,5.70238171010937e+19,2.7547288281500313e+20,1.4655439661659581e+21,3.735326719485784e+21,2.6491881889408783e+22,8.517651848421821e+22,0.20968399760310596,12.18462096775092,-1.45813137471728,2.4581313747175897,2.4608988633696413e+20,-4.148606093349212e+20,-1.6877072299790477e+20,-4.4223517004038524e+20,-1.6877072299790477e+20,False,62b0e46efbe47e72ab48c0f54011675afc78edba453642bf5968bdf324060eb9,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,49c6bb7a5cb5d63db2c3ec3e802de9022114dc09d91dac5e061a00ab37f06cd6,0a590db66b6ff6988110edd05eaa0fd2b1e4933d1f62329dea20c6ff641a104e,81c2e4c9aad46c5b1cc76d2c98cade9a71ec7eb1a14635b0d2911fbf667c17a9,73359ee6cb081dc9c38686300196bf342317a40eecba7beaed4ffdea96d063e2,b7f766c18d68c16f35cdc4b9d2316ca7e24ce3b3b597d318a7c290c8c1c3a310,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\midpoint.npz,snap_000000,snap_002400,0.021796453518089454,-0.0217964535180859,-2.903632855675699e+16,-2.437007501996196e+18,-2.4660438305515766e+18,-6.389949544710406e+18
