method,reference,P0,seed,observable,E_RMS,E_infinity,common_t_min,common_t_max,alignment,paired_initial_cloud_sha256,production_npz,reference_npz
PBME,QCLE,20.0,73,P_var,0.21502520996152288,0.5786936074847233,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,TDSE,20.0,73,P0,1.147115401958787,19.25221851758564,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,P1,1.1471154019605794,19.25221851759269,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,trace,3.542773968201341e-12,1.787980874468076e-11,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,energy,0.0683680015283534,0.23668204501069537,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,R_mean,5.894850155238874,36.492200735317866,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,P_mean,12.207209592108745,53.664274343072215,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,R_var,4.410843751971191,8.792058514181923,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,73,P_var,59.42047617542143,193.0029199306719,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,QCLE,20.0,73,P0,1.1497185966814754,19.2508139256427,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,P1,1.1497185966779784,19.250813925656743,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,trace,4.378932594898702e-12,1.4043211038483605e-11,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,energy,0.06836799874994638,0.23668204532255321,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,R_mean,5.892250948374854,36.49212861017792,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,P_mean,12.2165404528962,53.66647571141575,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,R_var,4.395031483614898,8.766408064382263,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,73,P_var,59.74357940972102,193.0034088155521,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,TDSE,100.0,11,P0,0.006236985758704921,0.017930510510311137,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,P1,0.006236985759189766,0.017930510508095465,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,trace,2.4282045957487306e-12,4.2232883856740955e-12,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,energy,8.611846299418679e-05,8.616259213489741e-05,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,R_mean,0.016312260981453223,0.016625965906648332,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,P_mean,0.0041093039920030855,0.013826208855633126,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,R_var,0.0055868813684870604,0.011253701055409238,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,TDSE,100.0,11,P_var,0.05484515872071216,0.08417273417217075,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
PBME,QCLE,100.0,11,P0,0.006238785519834624,0.017931686163005334,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,P1,0.006238785519820579,0.017931686163117244,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,trace,1.1654127270378517e-13,2.2426505097428162e-13,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,energy,8.611090379235683e-05,8.615106822329466e-05,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,R_mean,0.016312948490599017,0.016629961546788863,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,P_mean,0.0041198563447267505,0.013839280704061707,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,R_var,0.005563736393219392,0.01115359046164599,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
PBME,QCLE,100.0,11,P_var,0.051538243237865766,0.0835331326297819,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.npz
MIDPOINT,TDSE,100.0,11,P0,197.3795735079567,9631.017248762046,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,P1,197.37957350794017,9631.017248761238,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,trace,1.6724545950066734e-11,8.065210721497351e-10,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,energy,17.489594016912744,854.4977828334939,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,R_mean,421.7939398565461,20594.66382025074,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
MIDPOINT,TDSE,100.0,11,P_mean,558.9349409699478,27321.80741172079,0.0,600.0,production saved times within reference interval; linear interpolation; no extrapolation,c1efe2f0a853c0fce6feabd9926ceb5229fbbe0a1a72f238b403dd261e9f786d,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.npz
